column,start,length
"GR4 READ SCHOOL EXCEEDS (ISAT,MIGRANT)",10216,5
"GR4 READ SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",10222,5
"GR4 READ SUBREGION BELOW (ISAT,MIGRANT)",10228,5
"GR4 READ SUBREGION MEETS (ISAT,MIGRANT)",10234,5
"GR4 READ SUBREGION EXCEEDS (ISAT,MIGRANT)",10240,5
"GR4 READ DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",10246,5
"GR4 READ DISTRICT BELOW (ISAT,MIGRANT)",10252,5
"GR4 READ DISTRICT MEETS (ISAT,MIGRANT)",10258,5
"GR4 READ DISTRICT EXCEEDS (ISAT,MIGRANT)",10264,5
"GR4 READ STATE ACADEMIC WARNING (ISAT,MIGRANT)",10270,5
"GR4 READ STATE BELOW (ISAT,MIGRANT)",10276,5
"GR4 READ STATE MEETS (ISAT,MIGRANT)",10282,5
"GR4 READ STATE EXCEEDS (ISAT,MIGRANT)",10288,5
"GR4 MATH SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",10294,5
"GR4 MATH SCHOOL BELOW (ISAT,MIGRANT)",10300,5
"GR4 MATH SCHOOL MEETSS (ISAT,MIGRANT)",10306,5
"GR4 MATH SCHOOL EXCEEDS (ISAT,MIGRANT)",10312,5
"GR4 MATH SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",10318,5
"GR4 MATH SUBREGION BELOW (ISAT,MIGRANT)",10324,5
"GR4 MATH SUBREGION MEETS (ISAT,MIGRANT)",10330,5
"GR4 MATH SUBREGION EXCEEDS (ISAT,MIGRANT)",10336,5
"GR4 MATH DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",10342,5
"GR4 MATH DISTRICT BELOW (ISAT,MIGRANT)",10348,5
"GR4 MATH DISTRICT MEETS (ISAT,MIGRANT)",10354,5
"GR4 MATH DISTRICT EXCEEDS (ISAT,MIGRANT)",10360,5
"GR4 MATH STATE ACADEMIC WARNING (ISAT,MIGRANT)",10366,5
"GR4 MATH STATE BELOW (ISAT,MIGRANT)",10372,5
"GR4 MATH STATE MEETS (ISAT,MIGRANT)",10378,5
"GR4 MATH STATE EXCEEDS (ISAT,MIGRANT)",10384,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,MIGRANT)",10390,5
"GR4 SCIE SCHOOL BELOW (ISAT,MIGRANT)",10396,5
"GR4 SCIE SCHOOL MEETSS (ISAT,MIGRANT)",10402,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,MIGRANT)",10408,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,MIGRANT)",10414,5
"GR4 SCIE SUBREGION BELOW (ISAT,MIGRANT)",10420,5
"GR4 SCIE SUBREGION MEETS (ISAT,MIGRANT)",10426,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,MIGRANT)",10432,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,MIGRANT)",10438,5
"GR4 SCIE DISTRICT BELOW (ISAT,MIGRANT)",10444,5
"GR4 SCIE DISTRICT MEETS (ISAT,MIGRANT)",10450,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,MIGRANT)",10456,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,MIGRANT)",10462,5
"GR4 SCIE STATE BELOW (ISAT,MIGRANT)",10468,5
"GR4 SCIE STATE MEETS (ISAT,MIGRANT)",10474,5
"GR4 SCIE STATE EXCEEDS (ISAT,MIGRANT)",10480,5
"GR4 READ SCHOOL ACADEMIC WARNING (ISAT,IEP)",10486,5
"GR4 READ SCHOOL BELOW (ISAT,IEP)",10492,5
"GR4 READ SCHOOL MEETSS (ISAT,IEP)",10498,5
"GR4 READ SCHOOL EXCEEDS (ISAT,IEP)",10504,5
"GR4 READ SUBREGION ACADEMIC WARNING (ISAT,IEP)",10510,5
"GR4 READ SUBREGION BELOW (ISAT,IEP)",10516,5
"GR4 READ SUBREGION MEETS (ISAT,IEP)",10522,5
"GR4 READ SUBREGION EXCEEDS (ISAT,IEP)",10528,5
"GR4 READ DISTRICT ACADEMIC WARNING (ISAT,IEP)",10534,5
"GR4 READ DISTRICT BELOW (ISAT,IEP)",10540,5
"GR4 READ DISTRICT MEETS (ISAT,IEP)",10546,5
"GR4 READ DISTRICT EXCEEDS (ISAT,IEP)",10552,5
"GR4 READ STATE ACADEMIC WARNING (ISAT,IEP)",10558,5
"GR4 READ STATE BELOW (ISAT,IEP)",10564,5
"GR4 READ STATE MEETS (ISAT,IEP)",10570,5
"GR4 READ STATE EXCEEDS (ISAT,IEP)",10576,5
"GR4 MATH SCHOOL ACADEMIC WARNING (ISAT,IEP)",10582,5
"GR4 MATH SCHOOL BELOW (ISAT,IEP)",10588,5
"GR4 MATH SCHOOL MEETSS (ISAT,IEP)",10594,5
"GR4 MATH SCHOOL EXCEEDS (ISAT,IEP)",10600,5
"GR4 MATH SUBREGION ACADEMIC WARNING (ISAT,IEP)",10606,5
"GR4 MATH SUBREGION BELOW (ISAT,IEP)",10612,5
"GR4 MATH SUBREGION MEETS (ISAT,IEP)",10618,5
"GR4 MATH SUBREGION EXCEEDS (ISAT,IEP)",10624,5
"GR4 MATH DISTRICT ACADEMIC WARNING (ISAT,IEP)",10630,5
"GR4 MATH DISTRICT BELOW (ISAT,IEP)",10636,5
"GR4 MATH DISTRICT MEETS (ISAT,IEP)",10642,5
"GR4 MATH DISTRICT EXCEEDS (ISAT,IEP)",10648,5
"GR4 MATH STATE ACADEMIC WARNING (ISAT,IEP)",10654,5
"GR4 MATH STATE BELOW (ISAT,IEP)",10660,5
"GR4 MATH STATE MEETS (ISAT,IEP)",10666,5
"GR4 MATH STATE EXCEEDS (ISAT,IEP)",10672,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,IEP)",10678,5
"GR4 SCIE SCHOOL BELOW (ISAT,IEP)",10684,5
"GR4 SCIE SCHOOL MEETSS (ISAT,IEP)",10690,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,IEP)",10696,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,IEP)",10702,5
"GR4 SCIE SUBREGION BELOW (ISAT,IEP)",10708,5
"GR4 SCIE SUBREGION MEETS (ISAT,IEP)",10714,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,IEP)",10720,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,IEP)",10726,5
"GR4 SCIE DISTRICT BELOW (ISAT,IEP)",10732,5
"GR4 SCIE DISTRICT MEETS (ISAT,IEP)",10738,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,IEP)",10744,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,IEP)",10750,5
"GR4 SCIE STATE BELOW (ISAT,IEP)",10756,5
"GR4 SCIE STATE MEETS (ISAT,IEP)",10762,5
"GR4 SCIE STATE EXCEEDS (ISAT,IEP)",10768,5
"GR4 READ SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",10774,5
"GR4 READ SCHOOL BELOW (ISAT,NON-IEP)",10780,5
"GR4 READ SCHOOL MEETSS (ISAT,NON-IEP)",10786,5
"GR4 READ SCHOOL EXCEEDS (ISAT,NON-IEP)",10792,5
"GR4 READ SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",10798,5
"GR4 READ SUBREGION BELOW (ISAT,NON-IEP)",10804,5
"GR4 READ SUBREGION MEETS (ISAT,NON-IEP)",10810,5
"GR4 READ SUBREGION EXCEEDS (ISAT,NON-IEP)",10816,5
"GR4 READ DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",10822,5
"GR4 READ DISTRICT BELOW (ISAT,NON-IEP)",10828,5
"GR4 READ DISTRICT MEETS (ISAT,NON-IEP)",10834,5
"GR4 READ DISTRICT EXCEEDS (ISAT,NON-IEP)",10840,5
"GR4 READ STATE ACADEMIC WARNING (ISAT,NON-IEP)",10846,5
"GR4 READ STATE BELOW (ISAT,NON-IEP)",10852,5
"GR4 READ STATE MEETS (ISAT,NON-IEP)",10858,5
"GR4 READ STATE EXCEEDS (ISAT,NON-IEP)",10864,5
"GR4 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",10870,5
"GR4 MATH SCHOOL BELOW (ISAT,NON-IEP)",10876,5
"GR4 MATH SCHOOL MEETSS (ISAT,NON-IEP)",10882,5
"GR4 MATH SCHOOL EXCEEDS (ISAT,NON-IEP)",10888,5
"GR4 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",10894,5
"GR4 MATH SUBREGION BELOW (ISAT,NON-IEP)",10900,5
"GR4 MATH SUBREGION MEETS (ISAT,NON-IEP)",10906,5
"GR4 MATH SUBREGION EXCEEDS (ISAT,NON-IEP)",10912,5
"GR4 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",10918,5
"GR4 MATH DISTRICT BELOW (ISAT,NON-IEP)",10924,5
"GR4 MATH DISTRICT MEETS (ISAT,NON-IEP)",10930,5
"GR4 MATH DISTRICT EXCEEDS (ISAT,NON-IEP)",10936,5
"GR4 MATH STATE ACADEMIC WARNING (ISAT,NON-IEP)",10942,5
"GR4 MATH STATE BELOW (ISAT,NON-IEP)",10948,5
"GR4 MATH STATE MEETS (ISAT,NON-IEP)",10954,5
"GR4 MATH STATE EXCEEDS (ISAT,NON-IEP)",10960,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,NON-IEP)",10966,5
"GR4 SCIE SCHOOL BELOW (ISAT,NON-IEP)",10972,5
"GR4 SCIE SCHOOL MEETSS (ISAT,NON-IEP)",10978,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,NON-IEP)",10984,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,NON-IEP)",10990,5
"GR4 SCIE SUBREGION BELOW (ISAT,NON-IEP)",10996,5
"GR4 SCIE SUBREGION MEETS (ISAT,NON-IEP)",11002,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,NON-IEP)",11008,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,NON-IEP)",11014,5
"GR4 SCIE DISTRICT BELOW (ISAT,NON-IEP)",11020,5
"GR4 SCIE DISTRICT MEETS (ISAT,NON-IEP)",11026,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,NON-IEP)",11032,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,NON-IEP)",11038,5
"GR4 SCIE STATE BELOW (ISAT,NON-IEP)",11044,5
"GR4 SCIE STATE MEETS (ISAT,NON-IEP)",11050,5
"GR4 SCIE STATE EXCEEDS (ISAT,NON-IEP)",11056,5
"GR4 READ SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",11062,5
"GR4 READ SCHOOL BELOW (ISAT,LOW INCOME)",11068,5
"GR4 READ SCHOOL MEETSS (ISAT,LOW INCOME)",11074,5
"GR4 READ SCHOOL EXCEEDS (ISAT,LOW INCOME)",11080,5
"GR4 READ SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",11086,5
"GR4 READ SUBREGION BELOW (ISAT,LOW INCOME)",11092,5
"GR4 READ SUBREGION MEETS (ISAT,LOW INCOME)",11098,5
"GR4 READ SUBREGION EXCEEDS (ISAT,LOW INCOME)",11104,5
"GR4 READ DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",11110,5
"GR4 READ DISTRICT BELOW (ISAT,LOW INCOME)",11116,5
"GR4 READ DISTRICT MEETS (ISAT,LOW INCOME)",11122,5
"GR4 READ DISTRICT EXCEEDS (ISAT,LOW INCOME)",11128,5
"GR4 READ STATE ACADEMIC WARNING (ISAT,LOW INCOME)",11134,5
"GR4 READ STATE BELOW (ISAT,LOW INCOME)",11140,5
"GR4 READ STATE MEETS (ISAT,LOW INCOME)",11146,5
"GR4 READ STATE EXCEEDS (ISAT,LOW INCOME)",11152,5
"GR4 MATH SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",11158,5
"GR4 MATH SCHOOL BELOW (ISAT,LOW INCOME)",11164,5
"GR4 MATH SCHOOL MEETSS (ISAT,LOW INCOME)",11170,5
"GR4 MATH SCHOOL EXCEEDS (ISAT,LOW INCOME)",11176,5
"GR4 MATH SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",11182,5
"GR4 MATH SUBREGION BELOW (ISAT,LOW INCOME)",11188,5
"GR4 MATH SUBREGION MEETS (ISAT,LOW INCOME)",11194,5
"GR4 MATH SUBREGION EXCEEDS (ISAT,LOW INCOME)",11200,5
"GR4 MATH DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",11206,5
"GR4 MATH DISTRICT BELOW (ISAT,LOW INCOME)",11212,5
"GR4 MATH DISTRICT MEETS (ISAT,LOW INCOME)",11218,5
"GR4 MATH DISTRICT EXCEEDS (ISAT,LOW INCOME)",11224,5
"GR4 MATH STATE ACADEMIC WARNING (ISAT,LOW INCOME)",11230,5
"GR4 MATH STATE BELOW (ISAT,LOW INCOME)",11236,5
"GR4 MATH STATE MEETS (ISAT,LOW INCOME)",11242,5
"GR4 MATH STATE EXCEEDS (ISAT,LOW INCOME)",11248,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,LOW INCOME)",11254,5
"GR4 SCIE SCHOOL BELOW (ISAT,LOW INCOME)",11260,5
"GR4 SCIE SCHOOL MEETSS (ISAT,LOW INCOME)",11266,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,LOW INCOME)",11272,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,LOW INCOME)",11278,5
"GR4 SCIE SUBREGION BELOW (ISAT,LOW INCOME)",11284,5
"GR4 SCIE SUBREGION MEETS (ISAT,LOW INCOME)",11290,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,LOW INCOME)",11296,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,LOW INCOME)",11302,5
"GR4 SCIE DISTRICT BELOW (ISAT,LOW INCOME)",11308,5
"GR4 SCIE DISTRICT MEETS (ISAT,LOW INCOME)",11314,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,LOW INCOME)",11320,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,LOW INCOME)",11326,5
"GR4 SCIE STATE BELOW (ISAT,LOW INCOME)",11332,5
"GR4 SCIE STATE MEETS (ISAT,LOW INCOME)",11338,5
"GR4 SCIE STATE EXCEEDS (ISAT,LOW INCOME)",11344,5
"GR4 READ SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11350,5
"GR4 READ SCHOOL BELOW (ISAT,NON-LOW INCOME)",11356,5
"GR4 READ SCHOOL MEETSS (ISAT,NON-LOW INCOME)",11362,5
"GR4 READ SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",11368,5
"GR4 READ SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11374,5
"GR4 READ SUBREGION BELOW (ISAT,NON-LOW INCOME)",11380,5
"GR4 READ SUBREGION MEETS (ISAT,NON-LOW INCOME)",11386,5
"GR4 READ SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",11392,5
"GR4 READ DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11398,5
"GR4 READ DISTRICT BELOW (ISAT,NON-LOW INCOME)",11404,5
"GR4 READ DISTRICT MEETS (ISAT,NON-LOW INCOME)",11410,5
"GR4 READ DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",11416,5
"GR4 READ STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11422,5
"GR4 READ STATE BELOW (ISAT,NON-LOW INCOME)",11428,5
"GR4 READ STATE MEETS (ISAT,NON-LOW INCOME)",11434,5
"GR4 READ STATE EXCEEDS (ISAT,NON-LOW INCOME)",11440,5
"GR4 MATH SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11446,5
"GR4 MATH SCHOOL BELOW (ISAT,NON-LOW INCOME)",11452,5
"GR4 MATH SCHOOL MEETSS (ISAT,NON-LOW INCOME)",11458,5
"GR4 MATH SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",11464,5
"GR4 MATH SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11470,5
"GR4 MATH SUBREGION BELOW (ISAT,NON-LOW INCOME)",11476,5
"GR4 MATH SUBREGION MEETS (ISAT,NON-LOW INCOME)",11482,5
"GR4 MATH SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",11488,5
"GR4 MATH DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11494,5
"GR4 MATH DISTRICT BELOW (ISAT,NON-LOW INCOME)",11500,5
"GR4 MATH DISTRICT MEETS (ISAT,NON-LOW INCOME)",11506,5
"GR4 MATH DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",11512,5
"GR4 MATH STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11518,5
"GR4 MATH STATE BELOW (ISAT,NON-LOW INCOME)",11524,5
"GR4 MATH STATE MEETS (ISAT,NON-LOW INCOME)",11530,5
"GR4 MATH STATE EXCEEDS (ISAT,NON-LOW INCOME)",11536,5
"GR4 SCIE SCHOOL ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11542,5
"GR4 SCIE SCHOOL BELOW (ISAT,NON-LOW INCOME)",11548,5
"GR4 SCIE SCHOOL MEETSS (ISAT,NON-LOW INCOME)",11554,5
"GR4 SCIE SCHOOL EXCEEDS (ISAT,NON-LOW INCOME)",11560,5
"GR4 SCIE SUBREGION ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11566,5
"GR4 SCIE SUBREGION BELOW (ISAT,NON-LOW INCOME)",11572,5
"GR4 SCIE SUBREGION MEETS (ISAT,NON-LOW INCOME)",11578,5
"GR4 SCIE SUBREGION EXCEEDS (ISAT,NON-LOW INCOME)",11584,5
"GR4 SCIE DISTRICT ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11590,5
"GR4 SCIE DISTRICT BELOW (ISAT,NON-LOW INCOME)",11596,5
"GR4 SCIE DISTRICT MEETS (ISAT,NON-LOW INCOME)",11602,5
"GR4 SCIE DISTRICT EXCEEDS (ISAT,NON-LOW INCOME)",11608,5
"GR4 SCIE STATE ACADEMIC WARNING (ISAT,NON-LOW INCOME)",11614,5
"GR4 SCIE STATE BELOW (ISAT,NON-LOW INCOME)",11620,5
"GR4 SCIE STATE MEETS (ISAT,NON-LOW INCOME)",11626,5
"GR4 SCIE STATE EXCEEDS (ISAT,NON-LOW INCOME)",11632,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,ALL)",11638,5
"GR5 READ SCHOOL BELOW (ISAT,ALL)",11644,5
"GR5 READ SCHOOL MEETSS (ISAT,ALL)",11650,5
"GR5 READ SCHOOL EXCEEDS (ISAT,ALL)",11656,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,ALL)",11662,5
"GR5 READ SUBREGION BELOW (ISAT,ALL)",11668,5
"GR5 READ SUBREGION MEETS (ISAT,ALL)",11674,5
"GR5 READ SUBREGION EXCEEDS (ISAT,ALL)",11680,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,ALL)",11686,5
"GR5 READ DISTRICT BELOW (ISAT,ALL)",11692,5
"GR5 READ DISTRICT MEETS (ISAT,ALL)",11698,5
"GR5 READ DISTRICT EXCEEDS (ISAT,ALL)",11704,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,ALL)",11710,5
"GR5 READ STATE BELOW (ISAT,ALL)",11716,5
"GR5 READ STATE MEETS (ISAT,ALL)",11722,5
"GR5 READ STATE EXCEEDS (ISAT,ALL)",11728,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,ALL)",11734,5
"GR5 MATH SCHOOL BELOW (ISAT,ALL)",11740,5
"GR5 MATH SCHOOL MEETSS (ISAT,ALL)",11746,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,ALL)",11752,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,ALL)",11758,5
"GR5 MATH SUBREGION BELOW (ISAT,ALL)",11764,5
"GR5 MATH SUBREGION MEETS (ISAT,ALL)",11770,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,ALL)",11776,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,ALL)",11782,5
"GR5 MATH DISTRICT BELOW (ISAT,ALL)",11788,5
"GR5 MATH DISTRICT MEETS (ISAT,ALL)",11794,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,ALL)",11800,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,ALL)",11806,5
"GR5 MATH STATE BELOW (ISAT,ALL)",11812,5
"GR5 MATH STATE MEETS (ISAT,ALL)",11818,5
"GR5 MATH STATE EXCEEDS (ISAT,ALL)",11824,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,MALE)",11830,5
"GR5 READ SCHOOL BELOW (ISAT,MALE)",11836,5
"GR5 READ SCHOOL MEETSS (ISAT,MALE)",11842,5
"GR5 READ SCHOOL EXCEEDS (ISAT,MALE)",11848,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,MALE)",11854,5
"GR5 READ SUBREGION BELOW (ISAT,MALE)",11860,5
"GR5 READ SUBREGION MEETS (ISAT,MALE)",11866,5
"GR5 READ SUBREGION EXCEEDS (ISAT,MALE)",11872,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,MALE)",11878,5
"GR5 READ DISTRICT BELOW (ISAT,MALE)",11884,5
"GR5 READ DISTRICT MEETS (ISAT,MALE)",11890,5
"GR5 READ DISTRICT EXCEEDS (ISAT,MALE)",11896,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,MALE)",11902,5
"GR5 READ STATE BELOW (ISAT,MALE)",11908,5
"GR5 READ STATE MEETS (ISAT,MALE)",11914,5
"GR5 READ STATE EXCEEDS (ISAT,MALE)",11920,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,MALE)",11926,5
"GR5 MATH SCHOOL BELOW (ISAT,MALE)",11932,5
"GR5 MATH SCHOOL MEETSS (ISAT,MALE)",11938,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,MALE)",11944,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,MALE)",11950,5
"GR5 MATH SUBREGION BELOW (ISAT,MALE)",11956,5
"GR5 MATH SUBREGION MEETS (ISAT,MALE)",11962,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,MALE)",11968,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,MALE)",11974,5
"GR5 MATH DISTRICT BELOW (ISAT,MALE)",11980,5
"GR5 MATH DISTRICT MEETS (ISAT,MALE)",11986,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,MALE)",11992,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,MALE)",11998,5
"GR5 MATH STATE BELOW (ISAT,MALE)",12004,5
"GR5 MATH STATE MEETS (ISAT,MALE)",12010,5
"GR5 MATH STATE EXCEEDS (ISAT,MALE)",12016,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,FEMALE)",12022,5
"GR5 READ SCHOOL BELOW (ISAT,FEMALE)",12028,5
"GR5 READ SCHOOL MEETSS (ISAT,FEMALE)",12034,5
"GR5 READ SCHOOL EXCEEDS (ISAT,FEMALE)",12040,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,FEMALE)",12046,5
"GR5 READ SUBREGION BELOW (ISAT,FEMALE)",12052,5
"GR5 READ SUBREGION MEETS (ISAT,FEMALE)",12058,5
"GR5 READ SUBREGION EXCEEDS (ISAT,FEMALE)",12064,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,FEMALE)",12070,5
"GR5 READ DISTRICT BELOW (ISAT,FEMALE)",12076,5
"GR5 READ DISTRICT MEETS (ISAT,FEMALE)",12082,5
"GR5 READ DISTRICT EXCEEDS (ISAT,FEMALE)",12088,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,FEMALE)",12094,5
"GR5 READ STATE BELOW (ISAT,FEMALE)",12100,5
"GR5 READ STATE MEETS (ISAT,FEMALE)",12106,5
"GR5 READ STATE EXCEEDS (ISAT,FEMALE)",12112,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,FEMALE)",12118,5
"GR5 MATH SCHOOL BELOW (ISAT,FEMALE)",12124,5
"GR5 MATH SCHOOL MEETS (ISAT,FEMALE)",12130,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,FEMALE)",12136,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,FEMALE)",12142,5
"GR5 MATH SUBREGION BELOW (ISAT,FEMALE)",12148,5
"GR5 MATH SUBREGION MEETS (ISAT,FEMALE)",12154,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,FEMALE)",12160,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,FEMALE)",12166,5
"GR5 MATH DISTRICT BELOW (ISAT,FEMALE)",12172,5
"GR5 MATH DISTRICT MEETS (ISAT,FEMALE)",12178,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,FEMALE)",12184,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,FEMALE)",12190,5
"GR5 MATH STATE BELOW (ISAT,FEMALE)",12196,5
"GR5 MATH STATE MEETS (ISAT,FEMALE)",12202,5
"GR5 MATH STATE EXCEEDS (ISAT,FEMALE)",12208,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,WHITE)",12214,5
"GR5 READ SCHOOL BELOW (ISAT,WHITE)",12220,5
"GR5 READ SCHOOL MEETS (ISAT,WHITE)",12226,5
"GR5 READ SCHOOL EXCEEDS (ISAT,WHITE)",12232,5
"GR5 READ SUBREGION ACADEMIC WARNING (ISAT,WHITE)",12238,5
"GR5 READ SUBREGION BELOW (ISAT,WHITE)",12244,5
"GR5 READ SUBREGION MEETS (ISAT,WHITE)",12250,5
"GR5 READ SUBREGION EXCEEDS (ISAT,WHITE)",12256,5
"GR5 READ DISTRICT ACADEMIC WARNING (ISAT,WHITE)",12262,5
"GR5 READ DISTRICT BELOW (ISAT,WHITE)",12268,5
"GR5 READ DISTRICT MEETS (ISAT,WHITE)",12274,5
"GR5 READ DISTRICT EXCEEDS (ISAT,WHITE)",12280,5
"GR5 READ STATE ACADEMIC WARNING (ISAT,WHITE)",12286,5
"GR5 READ STATE BELOW (ISAT,WHITE)",12292,5
"GR5 READ STATE MEETS (ISAT,WHITE)",12298,5
"GR5 READ STATE EXCEEDS (ISAT,WHITE)",12304,5
"GR5 MATH SCHOOL ACADEMIC WARNING (ISAT,WHITE)",12310,5
"GR5 MATH SCHOOL BELOW (ISAT,WHITE)",12316,5
"GR5 MATH SCHOOL MEETS (ISAT,WHITE)",12322,5
"GR5 MATH SCHOOL EXCEEDS (ISAT,WHITE)",12328,5
"GR5 MATH SUBREGION ACADEMIC WARNING (ISAT,WHITE)",12334,5
"GR5 MATH SUBREGION BELOW (ISAT,WHITE)",12340,5
"GR5 MATH SUBREGION MEETS (ISAT,WHITE)",12346,5
"GR5 MATH SUBREGION EXCEEDS (ISAT,WHITE)",12352,5
"GR5 MATH DISTRICT ACADEMIC WARNING (ISAT,WHITE)",12358,5
"GR5 MATH DISTRICT BELOW (ISAT,WHITE)",12364,5
"GR5 MATH DISTRICT MEETS (ISAT,WHITE)",12370,5
"GR5 MATH DISTRICT EXCEEDS (ISAT,WHITE)",12376,5
"GR5 MATH STATE ACADEMIC WARNING (ISAT,WHITE)",12382,5
"GR5 MATH STATE BELOW (ISAT,WHITE)",12388,5
"GR5 MATH STATE MEETS (ISAT,WHITE)",12394,5
"GR5 MATH STATE EXCEEDS (ISAT,WHITE)",12400,5
"GR5 READ SCHOOL ACADEMIC WARNING (ISAT,BLACK)",12406,5
"GR5 READ SCHOOL BELOW (ISAT,BLACK)",12412,5
